case_id,thread_id,taxonomy_version,sampling_version,split_version,sampling_bucket,customer_message,conversation_context,challenge_proxies
spotify-gold-candidate-279,twcs-f3c9e696c5f978529ffb,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> Concerned that your fans first algorithm may have an error as I’m not on your distro list for <mention> 😳 - lmk if I need to listen to his music 25/7 instead of 24/7 bc I need an invite to his #SpotifyFansFirst concert if he ever does one! <url>,"CUSTOMER: <mention> Concerned that your fans first algorithm may have an error as I’m not on your distro list for <mention> 😳 - lmk if I need to listen to his music 25/7 instead of 24/7 bc I need an invite to his #SpotifyFansFirst concert if he ever does one! <url> || SPOTIFY: <mention> Hey Naomi! We’re afraid the emails are unique and sent to those who listen to Shawn Mendes the most on Spotify. Don't worry, we'll be sure to pass your feedback on to the right folks /CH || CUSTOMER: <mention> Wow you guys have such fast turnaround! I listen to Spotify on my way to and from work, on and off at work, and at the gym (when I decide I'm not being lazy that day) - 85% of the time it's Shawn Mendes. If I up it to 90%, can we agree I'm a huge fan in Spotify's eyes (😉)? || CUSTOMER: <mention> You don't have to respond to that ridiculous question - I'm sure you have real issues to solve with your amazing customer service. Thanks again for getting back to me in the first place and I hope the feedback reaches the right people!",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-280,twcs-a4fe00763cae29044ec4,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"#FeministFriday is here. This week, we're featuring the work of female producers. 🎧 <url> <url>","CUSTOMER: #FeministFriday is here. This week, we're featuring the work of female producers. 🎧 <url> <url> || CUSTOMER: <mention> Can you like put all of twenty one pilots music on your music streaming shit please || CUSTOMER: <mention> I can't sign into my account. When I type my email address in to reset my password, it keeps telling me that it's an invalid email. Please help!!!! || SPOTIFY: <mention> Hey there! We’d love to have all of their stuff available, but we have some info about content here: <url> /NQ || SPOTIFY: <mention> Hey Marissa! Help's here. Can you DM us your account's username and email address? We'll see what we can suggest /JL <url>",UNUSUALLY_LONG|RISK_TERMS
spotify-gold-candidate-281,twcs-01fc31a51ce8cf085903,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> Lastfm scrobble login on IOS says incorrect credentials but they are correct. Tried reinstalling Spotify app and changing lastfm password but didn't work. Can u help me fix this plz so I can scrobble from iPhone? Works fine on desktop,CUSTOMER: <mention> Lastfm scrobble login on IOS says incorrect credentials but they are correct. Tried reinstalling Spotify app and changing lastfm password but didn't work. Can u help me fix this plz so I can scrobble from iPhone? Works fine on desktop || SPOTIFY: <mention> Hey Brandon! We've just replied to your DM. Let's carry on chatting there /KM,MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-282,twcs-7317af510ccfff5fe7e5,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"Ugh. Why has <mention> removed the ability to share a track directly with other users? Not everyone uses other social network/wants to integrate it, <mention>! And what happened all the tracks friends sent me in my now-vanished Inbox? Significant degradation of the service 😠 <url>","SPOTIFY: <mention> Hey, we have some info about this here: <url> As for the tracks in your inbox, we're passing on all feedback about this. Thanks for sharing your thoughts. Let us know if you need anything else /NY || CUSTOMER: <mention> Hey NY, sorry - missed this reply. Really disappointed, tbh – given the otherwise excellent Spotify technical chops (as per your tech blog, and recommendation features) a simple Inbox/messaging feature that isn't determined by other social networks shouldn't be difficult… 1/2 || CUSTOMER: <mention> Also puzzled by timing - post was 23rd Feb. Yet I've sent/received songs more recently (in last few months), so why the delay? And with no notification for customers, who wouldn't think to look this up on the Community? V poor service :( Please, please reverse the decision 2/2 || SPOTIFY: <mention> Sorry to hear you feel that way. Don't worry though, we've taken note of this and we'll be sure to send it over to the right folks /KA || CUSTOMER: <mention> Thank you. I realise this isn’t your decision as customer support folks! || SPOTIFY: <mention> No worries! If you ever need us again, just give us a shout 🙂 /KA",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-283,twcs-32ec3352cf108f3809a5,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,Hey <mention> How come you have no #blackfriday or #CyberMonday discounts... For instance on family premium packages?,"CUSTOMER: Hey <mention> How come you have no #blackfriday or #CyberMonday discounts... For instance on family premium packages? || SPOTIFY: <mention> Hey! We're taking all the feedback on this. No worries, we'll make sure to pass on your thoughts to the right folks. Give us a shout if you need a hand with anything else. We're just a tweet away /RC || CUSTOMER: <mention> That means you have no special deals... Right? || SPOTIFY: <mention> We're afraid we have no deals for Black Friday and Cyber Monday. Don't worry, we'll let the right team know it's something you'd like to see. Hope this clears things up /NS || CUSTOMER: <mention> Hi Just noticed the three month offer at .99EUR.. Would be nice to have a second account... So I guess, the best thing to do, is group this new account with an existing one in a family package AFTER the three months... right ? || SPOTIFY: <mention> The 3 months for 0.99 EUR is only available to new users who haven't had Premium before. If you're going to add a member of a Family plan, it would be best to take advantage of the offer first if they haven't had Premium in the past. Any other questions, just shout /LM",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-284,twcs-b76bf0f77e2275af306e,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"I was logged out of my account and when I try to log in it doesn't work. I try to reset my password and it says ""The CSRF token is invalid. Please try to resubmit the form."" Can you please help? <mention>","CUSTOMER: I was logged out of my account and when I try to log in it doesn't work. I try to reset my password and it says ""The CSRF token is invalid. Please try to resubmit the form."" Can you please help? <mention> || SPOTIFY: <mention> Hey Alyssa, help's here! Could you DM us your account's username and email address? We'll take a look backstage /BX <url>",MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-285,twcs-d250d72dc774998af1cd,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,id::93__credit_card__:<mention> My account was hacked/compromised. I’ve regained access and changed my password but I noticed there w,CUSTOMER: id::93__credit_card__:<mention> My account was hacked/compromised. I’ve regained access and changed my password but I noticed there w || SPOTIFY: <mention> Hey there! Looks like your tweet is incomplete. Can you resend that for us? We'll be here waiting /RB,MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-286,twcs-af82c783963af61c1e6d,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> I guess when you said ""Spotify: Music for everyone"" you ment everyone BUT Windows 7 users. I mean, it's mot like we're paying like everyone else...oh wait..","CUSTOMER: <mention> I guess when you said ""Spotify: Music for everyone"" you ment everyone BUT Windows 7 users. I mean, it's mot like we're paying like everyone else...oh wait.. || SPOTIFY: <mention> Hey, help's here! Can you let us know what's happening exactly? If you're getting an error message, a screenshot would be great. We'll look into it /GS || CUSTOMER: <mention> Not @ PC tight now, but I'm getting the error msg every other W7 user is getting ""Cannot find 'api-ms-win-core-processthreads-l1-1-2.dll'"" since this file only exist in more recent windows versions. Your QA ppl should have detected this, it's a very obvious issue. || SPOTIFY: <mention> We understand. Once you're at your PC, can you let us know the exact Spotify version you're running? Also, could you try if any of the solutions here would work: <url> Keep us posted /GS || CUSTOMER: <mention> Thank you !! problem solving !!",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-287,twcs-f2be470e12579eaa92fa,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"<mention> the whole ""unplayed only"" for Podcast episodes is not really working for me, always shows all episodes - any idea why that could be? Use an amazon echo for playing stuff via Spotify connect, but start the stream via the app on my pone.","CUSTOMER: <mention> the whole ""unplayed only"" for Podcast episodes is not really working for me, always shows all episodes - any idea why that could be? Use an amazon echo for playing stuff via Spotify connect, but start the stream via the app on my pone. || SPOTIFY: <mention> Hey Laura, that doesn't sound fun! Does logging out &gt; restarting the device &gt; logging back in help? Sending your device's make/model, operating system, and Spotify version would help too /RK || CUSTOMER: <mention> That didn't work :/ I'm on a Samsung S7 SM-G930F, Android 7.0, Spotify Version 8.4.29.289 armV7. The filter to only show downloaded episodes works fine, and the problem is in both viewing a single podcasts' episodes and viewing all unplayed episodes in my library. Thanks! || CUSTOMER: <mention> Just updated the app again to 8.4.30.688 (newest I can download from Play Store) and the problem persists || SPOTIFY: <mention> Thanks for the update. Can you try reinstalling the app? You can follow the steps here: <url> Let us know how it plays out /RK",UNUSUALLY_LONG|MULTI_CLAUSE
spotify-gold-candidate-288,twcs-6b06ef78b554406ef51a,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> hi my acct was hacked and email changed w/o permission - I've emailed y'all but was wondering what the turnaround on fixing this is like?,"CUSTOMER: <mention> hi my acct was hacked and email changed w/o permission - I've emailed y'all but was wondering what the turnaround on fixing this is like? || SPOTIFY: <mention> Hi Sophia. Don't worry, help's here. Can you DM us your username or email address so we can check your account? /JU <url> || CUSTOMER: <mention> I'm chatting to an agent right now, thanks :) || SPOTIFY: <mention> No problem! Just give us a shout if you need anything else. We're... <url> /JU",MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-289,twcs-04e4c318d25c8d04bebd,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,<mention> i bought premium on the 3 months for 99p offer and ive been charged £9.99 ??? help,CUSTOMER: <mention> i bought premium on the 3 months for 99p offer and ive been charged £9.99 ??? help || SPOTIFY: <mention> Hey Katie! Can you DM us your account's username and email address? We'll take a look backstage /SY <url>,MULTI_CLAUSE|RISK_TERMS
spotify-gold-candidate-290,twcs-b25efece742b9e823c29,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,CHALLENGE,"Latest <mention> update has resolved Bluetooth sync but now audio ducks like a bad DJ everytime I switch apps. Oh well, one thing at a time! <mention>","CUSTOMER: Latest <mention> update has resolved Bluetooth sync but now audio ducks like a bad DJ everytime I switch apps. Oh well, one thing at a time! <mention> || CUSTOMER: <mention> <mention> Actually this might be a <mention> <mention> problem as it only happens when I toggle spotify || CUSTOMER: <mention> <mention> <mention> <mention> No, wait. Send a tweet and music has gone. || SPOTIFY: <mention> Hey Adam! Can you let us know exactly what's happening? We'll see what we can suggest /QI || CUSTOMER: <mention> Open Spotify then toggle to another app (using the 3D panel switch button thing - don't know what it's called). Also happens during notifications || SPOTIFY: <mention> Just to check, does the playback stop when you're running other apps and getting notifications? Can you also let us know your device, operating system, and app version? We'll see what we can suggest /MU",UNUSUALLY_LONG|MULTI_CLAUSE
